Time,Content,Link,Source,Tags,Prio,Cat,Sent,RawTime,Code
2026-01-19 18:26:18,【国投证券：2025年净利润34亿元 同比增长35%】金十数据1月19日讯，国投证券2025年未经审计财报显示，国投证券2025年实现营业总收入105.31亿元，较2024年同期数据107.84亿元同比略降2.34%，2025年实现净利润34.2亿元，较2024年同期数据25.3亿元同比增长35.18%。具体业务来看，国投证券2025年经纪业务手续费净收入42.5亿元，同比增长40.64%；投资银行业务手续费净收入6.75亿元，同比17.3%；资管业务手续费净收入3.32亿元，同比12.16%；投资收益44.62亿元，同比下降15.54%。,https://flash.jin10.com/detail/20260119182618301800,🌍 金十,[],0,other,NEU,2026-01-19 18:26:18,
2026-01-19 18:25:20,【中金财富2025年实现净利17.6亿 同比增47%】金十数据1月19日讯，中金公司(03908.HK)港交所披露全资子公司中金财富2025年度主要财务数据，中金财富2025年实现营收83.49亿元，同比增25.42%；净利润17.6亿元，同比增47.4%。手续费及佣金净收入53.43亿元，同比增37.21%；投资收益9亿元，同比增31.96%，公允价值变动收益3.18亿元；利息净收入17.61亿元，同比增14.57%。截至2025年末，中金财富总资产2040.52亿元，较上年末增11.25%，净资产224.37亿元，较上年末增16.57%。,https://flash.jin10.com/detail/20260119182520214800,🌍 金十,[],0,other,NEU,2026-01-19 18:25:20,
2026-01-19 18:25:08,【分析师：欧元区核心通胀仍略高于2%的目标 焦点将落在德国】金十数据1月19日讯，有分析师指出，欧元区公布的12月通胀报告中，关键数据是核心通胀年率，目前该数据仍保持在2%的目标之上。因此，欧洲央行料将继续按兵不动，等待下一步潜在政策行动。分析师认为，现阶段的主要障碍主要在于德国，这将在新年伊始持续令政策制定者保持警惕。从细分项目来看，食品价格的上涨幅度依然较高，约为2.5%，而服务价格的上涨幅度则明显更高，达到了3.4%。,https://flash.jin10.com/detail/20260119182508083800,🌍 金十,"['宏观', '政策']",1,macro,NEU,2026-01-19 18:25:08,
2026-01-19 18:24:25,【高盛：未来一年和五年内 新兴市场股市将是全球最理想的理财投资地点】金十数据1月19日讯，高盛财富管理公司预测，未来一年和五年内，新兴市场股市将是全球最理想的理财投资地点，预期基本回报率最高，为8%；预计新兴市场回报率会超出预期的概率为20%，出现中低个位数负回报的概率为25%。,https://flash.jin10.com/detail/20260119182425405800,🌍 金十,[],0,other,NEU,2026-01-19 18:24:25,
2026-01-19 18:23:58,"【良品铺子：预计2025年净利润亏损1.2亿元-1.6亿元】金十数据1月19日讯，良品铺子公告，良品铺子发布2025年度业绩预告，预计归属于上市公司股东的净利润为-1.6亿元到-1.2亿元。上年同期净利润为-4,610.45万元，本期亏损扩大。报告期内，公司因主动优化门店结构、关闭低效门店导致销售收入下降，部分产品售价下调及产品结构调整影响毛利率。虽通过精益管理降低运营成本，但收入与毛利下滑叠加投资收益及政府补助同比减少，致使净利润同比下降。",https://flash.jin10.com/detail/20260119182358984800,🌍 金十,"['🔴 利空: 发布,亏损']",1,stock_event,NEG,2026-01-19 18:23:58,
2026-01-19 18:23:20,【长源电力：拟以现金方式增加公司全资子公司国能长源武汉青山热电有限公司资本金8842.2万元】金十数据1月19日讯，长源电力公告，优化公司电源结构，公司拟以现金方式增加公司全资子公司国能长源武汉青山热电有限公司资本金8842.2万元，并由青山公司设立的分公司为主体投资建设国能长源武汉江夏湖泗120MW渔光互补光伏发电项目（一期80MW）。湖泗光伏项目位于武汉市江夏区，本期项目装机容量8万千瓦，静态总投资2.92亿元（含送出工程和配套储能），动态总投资2.95亿元（含送出工程和配套储能）。,https://flash.jin10.com/detail/20260119182320804800,🌍 金十,['电网'],1,mfg,NEU,2026-01-19 18:23:20,
2026-01-19 18:23:00,【湘财证券：2025年实现净利润5.53亿元 同比增长157%】金十数据1月19日讯，湘财股份披露湘财证券未经审计财报，湘财证券2025年实现营业总收入（母公司）19.55亿元，同比增长28.8%，实现净利润5.53亿元，同比增长157%。具体业务来看，该券商除了投行业务下滑，其他业务均实现增长，其中，经纪业务手续费净收入7.42亿元，同比增长39%。,https://flash.jin10.com/detail/20260119182300386800,🌍 金十,['🟢 利好: 增长'],1,stock_event,POS,2026-01-19 18:23:00,
2026-01-19 18:22:56,纽元兑美元NZD/USD日内涨幅扩大至0.50%，现报0.5780。,https://flash.jin10.com/detail/20260119182256019800,🌍 金十,[],0,other,NEU,2026-01-19 18:22:56,
2026-01-19 18:22:41,惠誉确认日本评级为“A”，前景展望稳定。,https://flash.jin10.com/detail/20260119182241522800,🌍 金十,['研报'],1,macro,NEU,2026-01-19 18:22:41,
2026-01-19 18:22:38,【广哈通信：向特定对象发行股票申请获得中国证监会同意注册批复】金十数据1月19日讯，广哈通信公告，公司于近日收到中国证券监督管理委员会出具的《关于同意广州广哈通信股份有限公司向特定对象发行股票注册的批复》，同意公司向特定对象发行股票的注册申请。批复自同意注册之日起12个月内有效。公司将根据相关法律法规的要求及公司股东会的授权，在规定期限内办理本次向特定对象发行股票相关事宜，并及时履行信息披露义务。,https://flash.jin10.com/detail/20260119182238352800,🌍 金十,['政策'],1,macro,NEU,2026-01-19 18:22:38,
2026-01-19 18:22:28,【日本迎“闪电大选”预期！日债收益率飙升，对冲基金疯狂做空日元】 高市早苗拟提前举行大选并承诺削减食品税的消息震动了市场，10年期日债收益率飙升至近三十年来的最高点，对冲基金更是加码做空日元……点击查看...,https://flash.jin10.com/detail/20260119182228984800,🌍 金十,[],0,other,NEU,2026-01-19 18:22:28,
2026-01-19 18:22:07,【路畅科技：2025年预亏7500万元至1.1亿元】金十数据1月19日讯，路畅科技公告，预计2025年归母净利亏损7500万元至1.1亿元，上年同期亏损5541.03万元。得益于主机厂定点项目订单释放，2025年公司汽车电子业务营收同比增长，但受行业竞争加剧影响，综合毛利率下降。为争取及扩大市场份额，公司在研发和销售等方面持续加大投入，研发和销售费用同比增加；子公司南阳畅丰受上游原材料价格上涨和下游市场竞争影响，利润率下降；公司已于2025年6月30日完成南阳畅丰100%股权的转让，交易完成后，公司不再持有南阳畅丰股权，南阳畅丰不再纳入公司合并报表范围。,https://flash.jin10.com/detail/20260119182207740800,🌍 金十,"['🔴 利空: 增长,亏损']",1,stock_event,NEG,2026-01-19 18:22:07,
2026-01-19 18:21:23,<b>C至信：公司基于焊接机器人的自动化控制系统芯片已成功取得集成电路布图设计权。</b>,https://flash.jin10.com/detail/20260119182123398800,🌍 金十,['半导体'],1,tech,NEU,2026-01-19 18:21:23,
2026-01-19 18:20:51,法国总统办公室：法国总统马克龙将于中午召开国防和国家安全会议。会议将讨论格陵兰岛、叙利亚和伊朗。,https://flash.jin10.com/detail/20260119182051551800,🌍 金十,[],0,other,NEU,2026-01-19 18:20:51,
2026-01-19 18:20:41,【明阳智能：筹划购买资产，公司股票继续停牌】金十数据1月19日讯，明阳智能公告，公司正在筹划发行股份及支付现金购买资产并募集配套资金暨关联交易，预计不构成重大资产重组。公司股票自2026年1月13日开市起停牌，预计不超10个交易日。<b>截至公告披露日，相关各方仍在就交易方案进行沟通协商，因细节待明确，公司A股股票将继续停牌。</b>交易处于筹划阶段，未签正式协议，尚需董事会、股东会审议及监管机构批准，存在不确定性。,https://flash.jin10.com/detail/20260119182041292800,🌍 金十,[],0,other,NEU,2026-01-19 18:20:41,
2026-01-19 18:18:50,【新五丰：预计2025年净利润亏损7亿元到9.6亿元】金十数据1月19日讯，新五丰公告，预计2025年度实现归属于母公司所有者的净利润为亏损7亿元到9.6亿元。2025年度公司经营业绩出现亏损，主要原因为报告期内公司生猪价格较去年同期出现较大幅度下降。由于生猪价格下跌，公司按照企业会计准则规定和谨慎性原则，对存栏的消耗性生物资产计提了存货跌价准备。,https://flash.jin10.com/detail/20260119181850355800,🌍 金十,"['🔴 利空: 亏损,下降']",1,stock_event,NEG,2026-01-19 18:18:50,
2026-01-19 18:17:32,欧盟官员：欧盟外交与安全政策高级代表卡拉斯将于周一会见丹麦国防大臣和格陵兰外交部长。,https://flash.jin10.com/detail/20260119181732215800,🌍 金十,[],0,other,NEU,2026-01-19 18:17:32,
2026-01-19 18:16:00,以色列国防军表示，其在黎巴嫩南部打击了真主党的基础设施。,https://flash.jin10.com/detail/20260119181600682800,🌍 金十,[],0,other,NEU,2026-01-19 18:16:00,
2026-01-19 18:15:19,【国晟科技：公司股票交易异常波动 不存在应披露而未披露的重大事项】金十数据1月19日讯，国晟科技公告，公司股票于2026年1月15日、16日、19日连续三个交易日内收盘价格跌幅偏离值累计超过20%，属于股票交易异常波动情况。经自查，公司日常经营情况未发生重大变化，不存在应披露而未披露的重大信息。公司预计2025年度归属于上市公司股东的净利润为负值，经营业绩将出现亏损。,https://flash.jin10.com/detail/20260119181519315800,🌍 金十,['🔴 利空: 亏损'],1,stock_event,NEG,2026-01-19 18:15:19,
2026-01-19 18:14:50,【莱茵生物：股东秦本军质押延期至2026年7月】金十数据1月19日讯，莱茵生物公告，大股东秦本军已将其质押给国海证券的1.02亿股办理延期购回，占其持股37.47%、占公司总股本13.71%，质押起始日2022年7月28日，原到期日2026年1月16日，延期至2026年7月16日。秦本军持股2.71亿股，持股36.59%，累计质押1.73亿股，占其持股63.64%、占公司总股本23.29%。,https://flash.jin10.com/detail/20260119181450928800,🌍 金十,[],0,other,NEU,2026-01-19 18:14:50,
2026-01-19 18:13:15,【上海石化：预计2025年净亏损12.89亿元到15.76亿元】金十数据1月19日讯，上海石化公告，预计2025年归属于母公司股东的净亏损约为12.89亿元到15.76亿元，与2024年同期相比将出现亏损。预计归属于母公司股东的扣除非经常性损益的净亏损约为12.8亿元到15.64亿元。2024年同期归属于母公司股东净利润为3.17亿元，归属于母公司股东的扣除非经常性损益的净利润为3.38亿元。本集团于2025年业绩预计出现亏损的主要原因为2025年国际原油价格总体震荡下行，产品市场需求未有明显改善，公司主要炼化产品毛利空间缩减，叠加四季度公司生产装置大修影响，商品总量下降，上述原因综合导致公司经营亏损。,https://flash.jin10.com/detail/20260119181315040800,🌍 金十,"['宏观', '🔴 利空: 亏损,下降']",1,macro,NEG,2026-01-19 18:13:15,
2026-01-19 18:12:29,【津投城开：2025年预计净亏损13.6亿至15.4亿元】金十数据1月19日讯，津投城开公告，经初步测算，2025年预计实现归属于上市公司股东的净利润-13.6亿至-15.4亿元，扣非后净利润-13.4亿至-15.2亿元，上年同期净利润为-2.10亿元。业绩预亏主因行业下行、市场需求下滑，公司销售收入减少，财务费用大，且对部分项目计提存货跌价准备。公司2025年度财务决算及审计未结束，业绩数据或有调整。,https://flash.jin10.com/detail/20260119181229812800,🌍 金十,['🔴 利空: 亏损'],1,stock_event,NEG,2026-01-19 18:12:29,
2026-01-19 18:12:06,市场消息：波兰运营商将提升对乌克兰的天然气输送能力。,https://flash.jin10.com/detail/20260119181206467800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:12:06,
2026-01-19 18:11:56,港交所文件显示：小米集团1月19日回购400万股B类股，耗资约1.5亿港元,https://flash.jin10.com/detail/20260119181156128800,🌍 金十,['🟢 利好: 回购'],1,stock_event,POS,2026-01-19 18:11:56,
2026-01-19 18:11:54,【奥泰生物：控股股东、实际控制人、董事长提议公司回购股份】金十数据1月19日讯，奥泰生物公告，公司于2026年1月16日收到控股股东、实际控制人、董事长高飞《关于提议杭州奥泰生物技术股份有限公司回购公司股份的函》。提议内容为：以首次公开发行股票超募资金通过集中竞价交易方式回购公司股份，回购股份全部用于注销即减少注册资本，资金总额不低于人民币1亿元（含），不超过人民币2亿元（含）。,https://flash.jin10.com/detail/20260119181154818800,🌍 金十,['🟢 利好: 回购'],1,stock_event,POS,2026-01-19 18:11:54,
2026-01-19 18:10:52,【吴通控股：公司未中标中国农业银行代理服务商项目 预计对公司未来经营业绩产生较大不利影响】金十数据1月19日讯，吴通控股公告，公司全资子公司北京国都互联科技有限公司未中标中国农业银行“农银e采平台”发布的手机短信长号码代理服务商项目，该项目业务收入占公司总收入的32.98%，预计将对公司未来经营业绩产生较大不利影响。公司将加强移动信息服务业务的通道资源开发和成本费用管控，提升运营效率；在电子及通讯智能制造业务领域，将巩固新能源汽车行业的优势，拓展新客户，并加快储能连接器等新产品的市场拓展。,https://flash.jin10.com/detail/20260119181052828800,🌍 金十,"['平台经济', '🟢 利好: 中标,发布']",1,tech,POS,2026-01-19 18:10:52,
2026-01-19 18:10:47,市场消息：英国任命新的北约和欧盟军事代表。,https://flash.jin10.com/detail/20260119181047085800,🌍 金十,[],0,other,NEU,2026-01-19 18:10:47,
2026-01-19 18:10:41,据路透调查：接受访问的26位经济学家一致认为，印尼央行将在1月21日维持7天逆回购利率在4.75%不变。所有经济学家均预计，印尼央行将在2026年第一季度将7天逆回购利率下调25个基点至4.50%（与12月份的调查结果一致）。,https://flash.jin10.com/detail/20260119181041294800,🌍 金十,['政策'],1,macro,NEU,2026-01-19 18:10:41,
2026-01-19 18:09:19,【好上好：2025年净利同比预增115.64%-175.35%】金十数据1月19日讯，好上好公告，好上好发布2025年度业绩预告，预计归属于上市公司股东的净利润为6500万元~8300万元，比上年同期增长115.64%~175.35%。报告期内，行业景气度上行，客户需求增长推动销售规模扩大；高毛利产品线销售额增加，整体毛利率提升；同时融资成本特别是境外美金融资利息下降，带动盈利显著增长。,https://flash.jin10.com/detail/20260119180919639800,🌍 金十,"['🟢 利好: 预增,增长']",1,stock_event,POS,2026-01-19 18:09:19,
2026-01-19 18:08:15,【均瑶健康：2025年度预计净利润亏损1.44亿至2.16亿元】金十数据1月19日讯，均瑶健康公告，预计2025年度归属于上市公司股东的净利润为-21625.04万元到-14416.69万元，同比减少395.14%到642.71%；扣非净利润为-23257.02万元到-15504.68万元，同比减少167.33%到301.00%。业绩预减主因是消费环境承压致传统业务收入下降、费用增长、存货与应收款减值及商誉减值等。本次业绩未经审计，具体以年报为准。,https://flash.jin10.com/detail/20260119180815409800,🌍 金十,"['🔴 利空: 增长,亏损']",1,stock_event,NEG,2026-01-19 18:08:15,
2026-01-19 18:07:01,【海格通信：目前生产经营正常 不存在应披露而未披露的重大事项】金十数据1月19日讯，海格通信公告，公司股票连续三个交易日内收盘价格跌幅偏离值累计超过20%，属于股票交易异常波动情形。经核实，公司前期披露的信息不存在需要更正、补充之处，近期公共传媒未报道可能或已经对公司股票交易价格产生较大影响的未公开重大信息，生产经营情况正常，内外部经营环境未发生重大变化，公司、控股股东和实际控制人不存在关于公司的应披露而未披露的重大事项，股票交易异常波动期间控股股东、实际控制人未买卖公司股票。公司预计2025年年度净利润为负值，经营业绩将出现亏损，最终数据以公司正式披露的2025年年度报告为准。,https://flash.jin10.com/detail/20260119180701193800,🌍 金十,['🔴 利空: 亏损'],1,stock_event,NEG,2026-01-19 18:07:01,
2026-01-19 18:06:23,【格陵兰岛风波：美欧互抡关税大棒丨Hi，今天怎么看？】 格陵兰岛争夺战愈演愈烈，美欧先后祭出关税威胁，周初市场避险情绪高涨，闹剧将如何收尾？,https://flash.jin10.com/detail/20260119180623410800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:06:23,
2026-01-19 18:06:14,"【ST远智：2025年净利同比预增396.77%-507.16%】金十数据1月19日讯，ST远智公告，远大智能发布2025年度业绩预告，<b>预计归属于上市公司股东的净利润为9,000万元-1.1亿元，比上年同期增长396.77%-507.16%</b>。报告期内，受益于“一带一路”倡议推进，公司国际电梯业务持续增长，同时抓住旧梯改造政策机遇拓展国内市场。公司加强成本管控，优化生产流程和采购策略，提升毛利率，推动净利润大幅上升。",https://flash.jin10.com/detail/20260119180614661800,🌍 金十,"['🟢 利好: 预增,增长', '研报']",1,macro,POS,2026-01-19 18:06:14,
2026-01-19 18:04:54,金十图示：2026年01月19日（周一）亚太市场股市指数（收盘）,https://flash.jin10.com/detail/20260119180454381800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:04:54,
2026-01-19 18:01:14,【苏州科达：2025年预计净亏损3.2亿-4.8亿元，亏损增加】金十数据1月19日讯，苏州科达公告，预计2025年年度归属于上市公司股东的净利润为-4.8亿元至-3.2亿元，与上年同期-2.03亿元相比，亏损增加1.17亿元至2.77亿元；扣非净利润为-4.86亿元至-3.26亿元。业绩预亏主要因受宏观经济及地缘政治等影响，公司传统下游客户需求恢复和海外市场拓展未达预期，营收下降，且研发投入高、人力费用刚性。此外，公司引入战略投资者布局低空赛道，有望成未来业绩新增长点。,https://flash.jin10.com/detail/20260119180114071800,🌍 金十,"['🔴 利空: 增长,亏损', '低空经济']",1,mfg,NEG,2026-01-19 18:01:14,
2026-01-19 18:00:24,【顶点软件：持股5%以上股东拟减持不超0.87%股份】金十数据1月19日讯，顶点软件公告，持股13.88%的股东爱派克，为公司控股股东、实控人一致行动人。其于1月19日告知公司，计划自2月11日-5月8日通过集中竞价减持不超177万股，即不超过公司总股本的0.87% ，减持价格将按市场价格确定。离任监事萧锦峰、刘建宝不参与本次减持；严孟宇等董事、高管本次间接减持股份未超规定。本次减持是因爱派克自身资金需求，不会对公司治理和持续经营产生影响。,https://flash.jin10.com/detail/20260119180024756800,🌍 金十,['🔴 利空: 减持'],1,stock_event,NEG,2026-01-19 18:00:24,
2026-01-19 18:00:15,【南京网约车新规发布：取消司机户籍限制，平台应公开抽成比例】金十数据1月19日讯，南京市政府官网日前发布《南京市网络预约出租汽车管理办法》。针对网约车平台“抽成不透明”等，《办法》规定平台应公开抽成比例上限，并在每笔订单完成后，在驾驶员端列明“乘客支付总金额、驾驶员实际收入、抽成”，若抽成超上限，司机可投诉。《办法》将自2月14日起施行。这是南京首版网约车管理办法2017年实施后第一次进行系统性修订，相比旧版，《办法》多处降“门槛”。车辆方面，将准入条件从“初次注册登记”放宽至“距初次注册登记不超过2年”，取消“车身电子稳定控制系统”等额外加装要求。驾驶员方面，删除“本市户籍或居住证”条款。,https://flash.jin10.com/detail/20260119180015395800,🌍 金十,"['平台经济', '🟢 利好: 发布']",1,tech,POS,2026-01-19 18:00:15,
2026-01-19 18:00:03,<b>欧元区12月CPI月率终值 0.2%，预期0.2%，前值0.20%。</b>,https://flash.jin10.com/detail/20260119180003839801,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:00:03,
2026-01-19 18:00:03,<b>欧元区12月CPI年率终值 1.9%，预期2%，前值2.00%。</b>,https://flash.jin10.com/detail/20260119180003839800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:00:03,
2026-01-19 18:00:03,欧元区12月核心CPI月率终值 0.2%，前值0.2%。,https://flash.jin10.com/detail/20260119180003809800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:00:03,
2026-01-19 18:00:03,欧元区12月核心CPI年率终值 2.3%，预期2.3%，前值2.3%。,https://flash.jin10.com/detail/20260119180003774800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 18:00:03,
2026-01-19 17:59:43,【珠免集团：预计2025年净亏损9.20亿元-11.80亿元】金十数据1月19日讯，珠免集团发布2025年度业绩预告，经财务部门初步测算，公司预计2025年年度实现归属于母公司所有者的净利润为-9.20亿元~-11.80亿元，预计亏损。与上年同期相比净利润亏损将减少33451.64万元到59451.64万元，同比减亏幅度22.09%到39.25%。2026年公司将持续关注免税行业政策，把握行业发展机遇，拓展商品新品类，优化口岸门店效能，加强数智化建设，提升经营质量和盈利水平。,https://flash.jin10.com/detail/20260119175943623800,🌍 金十,"['🟢 利好: 盈利,发布']",1,stock_event,POS,2026-01-19 17:59:43,
2026-01-19 17:58:17,<b>消息人士：俄罗斯总统普京的特别代表Dmitriev将于本周前往达沃斯，与美国代表团成员会晤。</b>,https://flash.jin10.com/detail/20260119175817395800,🌍 金十,[],0,other,NEU,2026-01-19 17:58:17,
2026-01-19 17:57:04,【方大炭素：预计2025年年度净利润同比下降45.85%到67.51%】金十数据1月19日讯，方大炭素公告，预计2025年度实现归属于上市公司股东的净利润为6044.33万元到1.01亿元，同比减少45.85%到67.51%。预计2025年度实现归属于上市公司股东的扣除非经常性损益的净利润-1.14亿元到-1.36亿元，同比减少345.12%到393.08%。2025年度，公司主营产品销售价格有所下降，对业绩影响较大。,https://flash.jin10.com/detail/20260119175704941800,🌍 金十,['🔴 利空: 下降'],1,stock_event,NEG,2026-01-19 17:57:04,
2026-01-19 17:55:38,欧洲央行管委拉德夫：欧洲央行利率处于适当水平，价格风险保持平衡。,https://flash.jin10.com/detail/20260119175538576800,🌍 金十,['政策'],1,macro,NEU,2026-01-19 17:55:38,
2026-01-19 17:55:23,【杭萧钢构：目前生产经营正常 无应披露而未披露的重大信息】金十数据1月19日讯，杭萧钢构公告，公司股票连续3个交易日收盘价格跌幅偏离值累计超过20%，属于股票交易异常波动情形。经自查，公司目前生产经营活动正常，日常经营情况未发生重大变化。同时，公司、控股股东及实际控制人均不存在涉及公司应披露而未披露的重大信息。,https://flash.jin10.com/detail/20260119175523367800,🌍 金十,[],0,other,NEU,2026-01-19 17:55:23,
2026-01-19 17:54:45,小米社区今日开启小米AI眼镜新版本内测招募，特邀200名米粉，预计在2026年1月21号统一审核。,https://flash.jin10.com/detail/20260119175445189800,🌍 金十,[],0,other,NEU,2026-01-19 17:54:45,
2026-01-19 17:54:33,欧洲央行管委拉德夫：物价前景若出现明确转变，可能会改变欧洲央行的立场。,https://flash.jin10.com/detail/20260119175433953800,🌍 金十,['政策'],1,macro,NEU,2026-01-19 17:54:33,
2026-01-19 17:54:07,欧洲央行管委拉德夫：不应夸大欧元走强的影响。,https://flash.jin10.com/detail/20260119175407491800,🌍 金十,['政策'],1,macro,NEU,2026-01-19 17:54:07,
2026-01-19 17:53:56,【苏能股份：2025年净利润同比预降81%—87%】金十数据1月19日讯，苏能股份公告，预计2025年度实现归属于母公司所有者的净利润1.82亿元到2.59亿元，同比减少81%到87%。本报告期，主要受煤炭销售价格下降等因素影响，公司营业收入、净利润同比下降；控股子公司陕西郭家河煤业有限责任公司因所得税税率变化，税负成本上升；公司终止确认部分已计提的递延所得税资产等因素影响，增加合并报表所得税费用3.22亿元，导致净利润同比下降。,https://flash.jin10.com/detail/20260119175356138800,🌍 金十,['🔴 利空: 下降'],1,stock_event,NEG,2026-01-19 17:53:56,
2026-01-19 17:53:24,【天威保变：股票交易异常波动，提示股价炒作风险】金十数据1月19日讯，天威保变公告，公司股票于2026年1月15日、16日、19日连续3个交易日内收盘价格涨幅偏离值累计超20%，属异常波动。经自查及向控股股东核实，截至公告披露日，不存在应披露未披露重大信息，目前经营正常，未发现媒体报道、市场传闻等影响股价的信息，公司董高监及控股股东在异常波动期间无买卖公司股票情况。截至1月19日收盘，公司股票市盈率、市净率显著高于同行业，提示存在股价炒作风险。,https://flash.jin10.com/detail/20260119175324025800,🌍 金十,[],0,other,NEU,2026-01-19 17:53:24,
2026-01-19 17:53:03,【ST华扬：预计2025年度净利润为负值】金十数据1月19日讯，ST华扬公告，预计2025年度归属于上市公司股东的净利润为-7亿元到-5.9亿元，将出现亏损；归属于上市公司股东的扣除非经常性损益后的净利润为-7.2亿元到-6.1亿元。上年同期归属于母公司所有者的净利润为-5.47亿元。,https://flash.jin10.com/detail/20260119175303223800,🌍 金十,['🔴 利空: 亏损'],1,stock_event,NEG,2026-01-19 17:53:03,
2026-01-19 17:52:34,【平治信息：预中标约4.89亿元智算服务项目】金十数据1月19日讯，平治信息公告，近日，浙江移动数智科技有限公司供应商门户网站发布了《浙江凌艾未来科技有限公司智算服务项目标段1:设备租赁服务和维保服务成交候选人公示》，平治信息为第一成交候选人。中标含税金额约为人民币48945.35万元。上述公示的相关项目属于平治信息的算力服务业务，后续平治信息若能顺利签订合同，将对公司未来经营业绩产生积极作用；上述项目的履行不影响公司经营的独立性。,https://flash.jin10.com/detail/20260119175234713800,🌍 金十,"['🟢 利好: 中标,合同']",1,stock_event,POS,2026-01-19 17:52:34,
2026-01-19 17:51:33,【南山铝业：拟30.56亿元投资印尼25万吨电解铝项目】金十数据1月19日讯，南山铝业公告称，公司拟通过控股子公司南山铝业国际间接全资子公司盛世亚洲与盛世铝业合资，在印尼设立项目子公司PT.HEAI，建设年产25万吨电解铝项目。投资约43657万美元（折合305602万元人民币），盛世亚洲持股99%，盛世铝业持股1%。项目建设期2年，产品初定提供铝水用于深加工。该投资是公司全球化布局重要举措，但项目存在政治、安全、汇率及审批等风险。,https://flash.jin10.com/detail/20260119175133621800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 17:51:33,
2026-01-19 17:51:07,【金桥信息：公司生产经营未发生重大变化】金十数据1月19日讯，金桥信息公告，公司股票于2026年1月15日、1月16日和1月19日连续3个交易日内日收盘价格跌幅偏离值累计超过20%，属于股票交易异常波动情形。经核实，公司生产经营未发生重大变化，不存在应披露而未披露的重大信息。公司提醒投资者注意二级市场交易风险，理性决策，审慎投资。,https://flash.jin10.com/detail/20260119175107105800,🌍 金十,[],0,other,NEU,2026-01-19 17:51:07,
2026-01-19 17:50:18,【IMF警告：若AI热潮带来的“顺风效应”散去 需为紧接而来的冲击做准备】金十数据1月19日讯，国际货币基金组织（IMF）指出，尽管在美国提高关税的背景下，全球经济增速仍快于预期，但这在很大程度上得益于人工智能相关投资热潮带来的“顺风效应”。IMF警告称，过度依赖单一产业，将使美国及全球经济在投资者对人工智能前景的乐观情绪降温时，极易受到股价下跌的冲击。IMF估计，目前美国股市的高估程度可能仅为2001年互联网泡沫破裂前的一半。然而，股票市场总市值相对于经济规模的比重已显著上升，目前相当于经济产出的226%，而2001年这一比例仅为132%。因此，若股市出现类似幅度的下跌，对家庭财富和消费的影响将更为显著。IMF经济学家测算称，如果股价出现“温和”下跌，全球经济今年的增速可能降至2.9%。在这种情况下，各国央行应做好“迅速”下调关键利率的准备。,https://flash.jin10.com/detail/20260119175018995800,🌍 金十,"['宏观', '工业互联网', '政策']",1,tech,NEU,2026-01-19 17:50:18,
2026-01-19 17:50:00,欧元区12月CPI年率及月率终值将于十分钟后公布。,https://flash.jin10.com/detail/20260119175000001800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 17:50:00,
2026-01-19 17:49:59,英国首相斯塔默：英国正就特朗普政府的关税威胁与欧盟展开密切协调。,https://flash.jin10.com/detail/20260119174959047800,🌍 金十,['宏观'],1,macro,NEU,2026-01-19 17:49:59,
2026-01-19 17:49:52,英国首相斯塔默：欧洲国家需要在国防上投入更多资金。,https://flash.jin10.com/detail/20260119174952058800,🌍 金十,[],0,other,NEU,2026-01-19 17:49:52,
2026-01-19 17:49:44,挪威首相：我已多次向美国总统特朗普明确解释，诺贝尔和平奖是由一个独立委员会颁发的。,https://flash.jin10.com/detail/20260119174944070800,🌍 金十,[],0,other,NEU,2026-01-19 17:49:44,
2026-01-19 17:49:11,英国首相斯塔默：我认为美国总统特朗普并未考虑对格陵兰岛采取军事行动。,https://flash.jin10.com/detail/20260119174911667800,🌍 金十,[],0,other,NEU,2026-01-19 17:49:11,
2026-01-19 17:48:37,挪威首相：特朗普总统的回信是为了回复我当天早些时候代表我自己以及芬兰总统亚历山大·斯图布发送的一条简短短信。,https://flash.jin10.com/detail/20260119174837961800,🌍 金十,[],0,other,NEU,2026-01-19 17:48:37,
2026-01-19 17:46:55,【华菱精工：预计2025年净利润为-1.45亿元到-1.2亿元】金十数据1月19日讯，华菱精工公告，预计2025年年度实现归属于母公司所有者的净利润为-1.45亿元到-1.2亿元，将出现亏损。预计2025年年度实现归属于母公司所有者的扣除非经常性损益后的净利润为-1.4亿元到-1.15亿元。,https://flash.jin10.com/detail/20260119174655480800,🌍 金十,['🔴 利空: 亏损'],1,stock_event,NEG,2026-01-19 17:46:55,
2026-01-19 17:46:47,印尼财政部长：我们将确保充足的市场流动性以支持GDP增长。,https://flash.jin10.com/detail/20260119174647280800,🌍 金十,"['宏观', '🟢 利好: 增长']",1,macro,POS,2026-01-19 17:46:47,
